ID,customer_id,model,order_price
4933,7,9745BRW-1,369.00
4932,7,8300-1PW,379.00
4931,7,1928-9,398.00
4930,7,2147SG-5,403.00
4929,7,8336-AR,405.00
4928,7,1882N-3,413.00
4927,7,2243-5,415.00
4926,7,8245GY-3,418.00
4925,7,1845-2,428.00
4924,7,1867-50,430.00
4923,7,1852-9,430.00
4922,7,9668BRW-3PW,439.00
4921,7,9668BRW-2PW,439.00
4920,7,727-24,440.00
4919,7,1867-9,449.00
4918,7,1394KN-2EK,450.00
4917,7,8336-AC,460.00
4916,7,1394-4,466.00
4915,7,1394-5,467.00
4914,7,2135-1,480.00
4913,7,2466S,496.00
4912,7,1935-110B,498.00
4911,7,9606AH-LRPW,500.00
4910,7,8336-LR,507.00
4909,7,1882N-1,539.00
4908,7,1935A,540.00
4907,7,1856-9,550.00
4906,7,5438-96,565.00
4905,7,8245GY-2,567.00
4904,7,8490-CN,567.00
4903,7,1958-96,568.00
4902,7,2147-5,575.00
4901,7,17049-2,579.00
4900,7,8336-CR,594.00
4899,7,17049-3,599.00
4898,7,9606AH-AR,636.00
4897,7,1856-1,644.00
4896,7,5280S,656.00
4895,7,8490-LC,657.00
4894,7,9668BLK-2,678.00
4893,7,1845-4,690.00
4892,7,1935-110,700.00
4891,7,5280-64,705.00
4890,7,1867K-1,722.00
4889,7,1845LED-1,750.00
4888,7,1394N-9,758.00
4887,7,1394KN-1EK,780.00
4886,7,5438S,802.00
4885,7,2588S,853.00
4884,7,8308-CN,855.00
4883,7,1845-5,900.00
4882,7,1856-5,"1,032.00"
4881,7,1867-4,"1,076.00"
4880,7,1867-5,"1,100.00"
4879,7,1935S,"1,225.00"
4878,7,8308-RCPW,"1,246.00"
4877,7,8490-AC,"1,265.00"
4876,7,1394N-4,"1,291.00"
4875,7,8490-LR,"1,351.00"
4874,7,19359-2,"1,398.00"
4873,7,19359-3,"1,438.00"
4872,7,586-24,"1,500.00"
4871,7,1394N-5,"1,505.00"
4870,7,8490-RC,"1,526.00"
4869,7,8308-5R,"1,615.00"
4868,7,8308-AC,"1,725.00"
4867,7,586-36,"1,749.00"
4866,7,8308-LCPW,"1,749.00"
4865,7,8490-AR,"1,755.00"
4864,7,8490-CR,"1,782.00"
4863,7,8308-ARPW,"1,791.00"
4862,7,8308-CR,"2,160.00"
5365,8,5489-36G,28.00
5364,8,1909RF-3,32.00
5363,8,1707-3,44.00
5362,8,1824-3,50.00
5361,8,1916BK-3,57.00
5360,8,1885N-2,57.00
5359,8,1885FN-2,57.00
5357,8,1882FN-2,60.00
5358,8,1882N-2,60.00
5356,8,2042-6,62.00
5355,8,1916BK-14,65.00
5354,8,1890N-2,66.00
5353,8,1909RFK-3CK,67.00
5352,8,1916BK-FBH,68.00
5351,8,1707-2,69.00
5350,8,1909RF-2,76.00
5349,8,5415RF-3,76.00
5347,8,2168KWW-3CK,90.00
5348,8,1909RF-1,90.00
5346,8,2147W-6,99.00
5345,8,2039FW-3,102.00
5344,8,5415RF-2,108.00
5343,8,1707K-3CK,108.00
5342,8,5470-13,110.00
5341,8,2145F-2,114.00
5340,8,2145-2,114.00
5339,8,1824-2,115.00
5338,8,2042-3,121.00
5337,8,2168WW-6,123.00
5336,8,5415RF-6,124.00
5335,8,1957-DW,135.00
5334,8,1707-1,136.00
5333,8,2042T-3,145.00
5332,8,1856T-3,145.00
5331,8,1856F-3,145.00
5330,8,1824-1,146.00
5329,8,1856-4,150.00
5328,8,1885N-3,150.00
5327,8,1885FN-3,150.00
5326,8,1916BK-2,150.00
5325,8,2145F-3,150.00
5324,8,2145-3,150.00
5322,8,1707-6,159.00
5323,8,1957-6,159.00
5321,8,2039FW-2,162.00
5320,8,5488-36RD,165.00
5319,8,1890N-3,168.00
5318,8,1844DC-9,169.00
5317,8,5489-36,170.00
5316,8,2147F-3,172.00
5314,8,2147FW-3,175.00
5315,8,2147TW-3,175.00
5313,8,1909RF-6,176.00
5312,8,1882N-3,177.00
5311,8,1882FN-3,177.00
5310,8,1707K-2,178.00
5309,8,2220T-3,181.00
5308,8,5488-36RDB,192.00
5307,8,5415RF-1,194.00
5305,8,2159T-3,195.00
5306,8,468F25S,195.00
5304,8,2220-6,198.00
5303,8,2220F-3,205.00
5302,8,5520-13,207.00
5300,8,1916BK-15L,209.00
5301,8,1916BK-15R,209.00
5299,8,2039FW-1,213.00
5298,8,1916BK-6,215.00
5297,8,1909RFK-2,217.00
5296,8,1916BK-9,224.00
5295,8,1834-9,229.00
5294,8,2147-6,234.00
5293,8,1844DC-3,235.00
5292,8,1957-3,237.00
5291,8,1890N-1,239.00
5288,8,2544-13,240.00
5287,8,1386T-3,240.00
5289,8,1885FN-1,240.00
5290,8,1885N-1,240.00
5286,8,1909RFK-1,247.00
5285,8,2147W-9,250.00
5284,8,2168KWW-2,251.00
5283,8,5518-78B,252.00
5282,8,2145-6,256.00
5281,8,2042-9,258.00
5280,8,1707-9,259.00
5279,8,2220T-1,269.00
5276,8,1386F-3,270.00
5278,8,1882N-1,270.00
5277,8,1882FN-1,270.00
5275,8,1916BK-15M,276.00
5274,8,5470S,280.00
5273,8,2048TW-1,294.00
5272,8,1869-3,297.00
5271,8,2145-9,300.00
5270,8,1824K-3CK,300.00
5269,8,2220F-1,305.00
5268,8,2168KWW-1,306.00
5267,8,1844DC-6,311.00
5266,8,5470-72,318.00
5265,8,2145F-1,329.00
5264,8,2145-1,329.00
5261,8,1386T-2,330.00
5263,8,2042-4,330.00
5262,8,1856-9,330.00
5260,8,2220-3,341.00
5259,8,5489-24,348.00
5258,8,1869-9,350.00
5257,8,2147W-4,354.00
5256,8,1916BK-1,361.00
5255,8,5488-24,364.00
5254,8,1707K-1,372.00
5253,8,1957-1,375.00
5252,8,1869-12,378.00
5251,8,5415RF-4,396.00
5250,8,2048FW-1,414.00
5249,8,2147W-5,417.00
5248,8,1216F1S,417.00
5247,8,1386F-2,420.00
5246,8,2042F-1,424.00
5245,8,1856T-1,425.00
5244,8,2168WW-4,432.00
5243,8,1844DC-1,435.00
5242,8,2159F-1,450.00
5240,8,1386-12,450.00
5241,8,1386-6,450.00
5239,8,5415RF-9,468.00
5237,8,8205BR-1,474.00
5238,8,8205CH-1,474.00
5236,8,1386T-1,479.00
5235,8,1909RF-9,484.00
5234,8,1856F-1,485.00
5233,8,5415RF-5,498.00
5232,8,2220-1,509.00
5231,8,2168WW-5,521.00
5230,8,2042-1,524.00
5229,8,1916BK-4,528.00
5228,8,2039W-9,537.00
5227,8,2147TW-1,539.00
5226,8,5520S,540.00
5225,8,2159F-2NF,552.00
5224,8,1824-2P,553.00
5223,8,2544-64,558.00
5222,8,1916BK-5,568.00
5221,8,2147-3,574.00
5220,8,2147FW-1,599.00
5219,8,1869-6,620.00
5218,8,1957-4,654.00
5217,8,1386F-1,659.00
5216,8,1909RF-4,666.00
5215,8,8202GRY-2,684.00
5214,8,H11761,690.00
5213,8,1844DC-2,704.00
5212,8,2147W-12,714.00
5211,8,5520-78,717.00
5210,8,5518-78,740.00
5209,8,2544S,754.00
5208,8,1824-1P,763.00
5207,8,1869-2,774.00
5206,8,2145-4,784.00
5205,8,1386-4,798.00
5204,8,1957-5,807.00
5203,8,2147F-1,809.00
5202,8,8202GRY-3,810.00
5201,8,2220-4,819.00
5200,8,1707-4,834.00
5199,8,1824-6,854.00
5197,8,2042-5,870.00
5198,8,2159-4,870.00
5196,8,5518S,876.00
5195,8,1957-9,876.00
5194,8,2220-9,890.00
5193,8,1707-5,897.00
5192,8,1909RF-5,921.00
5191,8,2220-5,927.00
5189,8,1824K-2,930.00
5190,8,1844DC-4,930.00
5188,8,2145-5,952.00
5187,8,586-36,954.00
5186,8,5056-78,990.00
5185,8,1869-1,991.00
5184,8,2147-9,"1,000.00"
5183,8,1844DC-5,"1,026.00"
5182,8,2147-5,"1,035.00"
5181,8,586-24,"1,080.00"
5180,8,2147-4,"1,127.00"
5179,8,1824-9,"1,196.00"
5178,8,1824K-1,"1,235.00"
5177,8,1869-4,"1,422.00"
5176,8,5056S,"1,440.00"
5175,8,1386-5,"1,662.00"
5174,8,1869-5,"1,790.00"
5173,8,1824-4,"2,506.00"
5172,8,2147-1,"2,696.00"
5171,8,1824-5,"2,793.00"
5630,9,2145F-2,19.00
5629,9,1885N-2,19.00
5628,9,2528-64G,21.00
5627,9,1870-6,22.00
5626,9,1870K-3CK,23.00
5624,9,2042-3,24.00
5625,9,1888KN-2CK,24.00
5622,9,1955-3,25.00
5623,9,2145F-3,25.00
5621,9,B2013TFDC-SL,26.00
5620,9,1815K-3EK,28.00
5616,9,2147FSG-3,29.00
5617,9,2147K-3CK,29.00
5618,9,2147SG-3,29.00
5619,9,1386FPPNC-3CP,29.00
5614,9,1856K-3EK,32.00
5615,9,1955-6,32.00
5612,9,2147BK-6,33.00
5613,9,2147SG-6,33.00
5611,9,5509-92B,35.00
5610,9,2601-48,39.00
5609,9,2039FW-3,39.00
5608,9,2147KBK-3CK,39.00
5607,9,1897KN-3CK,40.00
5606,9,1870-3,43.00
5604,9,1386FPPNC-3,45.00
5605,9,710-36RDB,45.00
5603,9,1904K-3CK,46.00
5602,9,2544-13,48.00
5601,9,G4272,48.00
5600,9,2051TBK-1,49.00
5599,9,2026TPU-1HB,50.00
5598,9,1885N-3,50.00
5597,9,1890N-2,51.00
5596,9,5515GY,53.00
5595,9,2145F-1,55.00
5592,9,1222F1S,55.00
5594,9,1881KPU-1EK,55.00
5593,9,2042-4,55.00
5591,9,5518-78B,57.00
5586,9,1955-4,59.00
5587,9,2147BK-4,59.00
5588,9,2528-13,59.00
5589,9,2529-13,59.00
5590,9,710-72B,59.00
5585,9,5797N-3,59.00
5584,9,2601S,60.00
5582,9,2039FW-2,60.00
5583,9,2528-64L,60.00
5581,9,5473-103B,64.00
5580,9,G54RD,64.00
5579,9,1881KPU-3EK,64.00
5577,9,1888KN-3CK,65.00
5578,9,5470-13,65.00
5576,9,1815K-2EK,66.00
5574,9,1904-6,72.00
5575,9,5515GYS,72.00
5573,9,1870K-2,73.00
5572,9,1856-6,75.00
5571,9,2147F-3,76.00
5570,9,5400-13,79.00
5569,9,3568-30,79.00
5566,9,1885N-1,80.00
5568,9,2039FW-1,80.00
5567,9,1888N-1,80.00
5565,9,1870K-1,83.00
5564,9,B2013TFDC-2,83.00
5562,9,1955-1,84.00
5563,9,2528-64,84.00
5561,9,5346-14,85.00
5560,9,2147BK-3,87.00
5556,9,1811FW-3,89.00
5555,9,1893N-3,89.00
5557,9,2039W-4,89.00
5558,9,5144GY,89.00
5559,9,1897KN-1CK,89.00
5554,9,1893FN-3,89.00
5553,9,5797N-1,90.00
5552,9,1893KN-3EK,91.00
5551,9,1893KN-3CK,91.00
5550,9,471FA-1S,91.00
5549,9,5155S,92.00
5548,9,1904F-3,92.00
5547,9,2544-64,93.00
5545,9,4696BK-07,95.00
5544,9,1852-4,95.00
5543,9,1828-30,95.00
5546,9,1815K-1EK,95.00
5542,9,1811FW-1,96.00
5541,9,710-36RDC,98.00
5540,9,5400A,98.00
5539,9,3568-04,98.00
5538,9,4949BK-B,98.00
5537,9,5155,99.00
5536,9,B2013TFDC-1,100.00
5529,9,B2013FFDC-SL,100.00
5530,9,5144GYS,100.00
5531,9,5547-13,100.00
5532,9,2147BK-1,100.00
5533,9,2147FSG-1,100.00
5535,9,710-72C,100.00
5534,9,2147SG-1,100.00
5528,9,2042-1,105.00
5527,9,1870-2,106.00
5526,9,5448S,108.00
5525,9,4965W-NT,109.00
5524,9,3588-30,109.00
5523,9,1723-2,109.00
5521,9,1856-9,110.00
5520,9,1723-3,110.00
5522,9,3588-04,110.00
5519,9,1856K-1EK,113.00
5518,9,5473-103,115.00
5517,9,4970-B,116.00
5516,9,2147SG-4,118.00
5515,9,3507-30,119.00
5514,9,468F7S,120.00
5513,9,4687WHT,122.00
5512,9,1386FPPNC-2,125.00
5511,9,2042-9,129.00
5510,9,1386FPPNC-1,130.00
5509,9,1870-1,135.00
5508,9,8327TL-1,135.00
5507,9,2147K-1,136.00
5505,9,1846-3,138.00
5504,9,B2013DC-T,138.00
5506,9,1881PU-1,138.00
5502,9,2147BK-5,139.00
5503,9,2147W-5,139.00
5500,9,468F6S,140.00
5501,9,5470S,140.00
5499,9,1890N-3,144.00
5497,9,5460-36,146.00
5498,9,2147KBK-1,146.00
5496,9,1856-3,147.00
5495,9,5509-92,154.00
5494,9,2865-3,156.00
5493,9,4949BK-A,156.00
5491,9,1881PU-3,158.00
5492,9,5400-94B,158.00
5490,9,5470-72,159.00
5489,9,1723-1,160.00
5487,9,1870-4,168.00
5488,9,2528S,168.00
5485,9,1955-5,169.00
5486,9,8312DG-1,169.00
5484,9,5518-78,170.00
5483,9,1893N-1,178.00
5482,9,1893FN-1,178.00
5481,9,3584-30,178.00
5480,9,2039W-9,179.00
5479,9,B2023-W,187.00
5478,9,1870-5,189.00
5477,9,5518S,198.00
5476,9,5275,198.00
5475,9,1890N-1,199.00
5474,9,1856-4,200.00
5472,9,8312DG-2,205.00
5473,9,9636-1,205.00
5470,9,1893KN-1CK,206.00
5471,9,1893KN-1EK,206.00
5469,9,710S,208.00
5468,9,2477S,216.00
5467,9,8329CH-2,219.00
5466,9,1888KN-1CK,220.00
5465,9,4970-A,222.00
5464,9,8312DG-3,225.00
5463,9,5346-82,231.00
5462,9,5460-24,232.00
5461,9,9769-1LT,235.00
5460,9,9723-1,235.00
5459,9,2147W-4,236.00
5458,9,2423-36,238.00
5456,9,5520-78,239.00
5457,9,8329CH-3,239.00
5454,9,2423-24,240.00
5455,9,5509S,240.00
5453,9,1846-2,245.00
5452,9,2147-3,249.00
5451,9,9700BRW-2,249.00
5450,9,5518-40,249.00
5449,9,5346S,252.00
5448,9,5177-54,259.00
5447,9,1880KGRY-1CK,267.00
5446,9,9700BRW-3,269.00
5445,9,2147SG-5,278.00
5444,9,1811W-5,289.00
5443,9,2015FBK-1,296.00
5442,9,586-13,300.00
5441,9,1811W-4,303.00
5440,9,1846-1,304.00
5439,9,4688BLK,307.00
5438,9,2615DC-55,309.00
5437,9,1904K-1,312.00
5436,9,5400-55,319.00
5435,9,8469-2,329.00
5434,9,8325BRW-2,329.00
5433,9,8060-T,330.00
5432,9,710-24W,342.00
5431,9,1904-4,345.00
5430,9,586GYS,348.00
5429,9,5465-66,350.00
5428,9,1107BGD,350.00
5427,9,586GY-82,356.00
5424,9,586-24,360.00
5425,9,2615DC-50,360.00
5423,9,5056A,360.00
5426,9,2147F-1,360.00
5422,9,1904F-1,384.00
5421,9,1877-5,387.00
5420,9,1856-5,387.00
5419,9,8327GY-2,390.00
5418,9,5416,399.00
5417,9,5465WS,400.00
5416,9,2147-6,416.00
5415,9,B2013FFDC-2,421.00
5414,9,5400-94,440.00
5412,9,5400S,450.00
5413,9,5431S,450.00
5410,9,3526-05,478.00
5411,9,3526-30,478.00
5409,9,5056S,480.00
5408,9,5416S,482.00
5407,9,1856-1,483.00
5406,9,5056-78,495.00
5405,9,1904-9,496.00
5404,9,5264-TV,499.00
5403,9,B2013FFDC-1,503.00
5402,9,8437DBR-1LT,510.00
5401,9,2469,513.00
5400,9,3526-04,555.00
5399,9,5427,560.00
5398,9,B2028-1,600.00
5397,9,586S,600.00
5396,9,2147-9,625.00
5394,9,2544S,638.00
5395,9,9723-3,638.00
5393,9,8327GY-3,645.00
5392,9,8237PU-1PW,664.00
5391,9,586,716.00
5390,9,5264-SP,741.00
5389,9,2865-1,744.00
5388,9,1904-5,755.00
5387,9,8437-1LT,765.00
5386,9,8327TL-2,780.00
5385,9,B2023-1,813.00
5384,9,5547-36,830.00
5383,9,9723-2,897.00
5382,9,5547-78,899.00
5381,9,2606-36,900.00
5380,9,2147-4,980.00
5378,9,9636-2,"1,005.00"
5379,9,9636CC-3,"1,005.00"
5377,9,9700BLK-2,"1,016.00"
5376,9,2515-96,"1,084.00"
5375,9,2147-1,"1,168.00"
5374,9,2515S,"1,176.00"
5373,9,710WS,"1,248.00"
5372,9,5547S,"1,304.00"
5371,9,5547-24,"1,312.00"
5370,9,9700BLK-3,"1,375.00"
5368,9,9636-3,"1,675.00"
5369,9,9636CC-2,"1,675.00"
5367,9,8327TL-3,"1,720.00"
5366,9,2147-5,"1,898.00"
9111,20,B2119BK-1,-340.00
9110,20,586-40,-249.00
9109,20,1845LED-1,-210.00
9108,20,571PE-1,-190.00
9107,20,814BK-1,-180.00
9106,20,1356FW-1,-160.00
9105,20,814BK-2,-159.00
9104,20,4503PU,-155.00
9103,20,571PE-2,-144.00
9102,20,1866-6,-127.00
9101,20,539BK-1,-126.00
9099,20,2146K-1,-125.00
9100,20,B2119BK-TR,-125.00
9098,20,2524-36B,-124.00
9097,20,1881PU-3,-121.00
9096,20,1882KN-1CK,-120.00
9095,20,1845-2,-115.00
9094,20,5022-78B,-109.00
9093,20,5467-66,-109.00
9092,20,1356FW-2,-100.00
9091,20,814BK-3,-90.00
9090,20,2615DC-96B,-89.00
9089,20,626-36B,-83.00
9088,20,1356FW-3,-78.00
9087,20,1881PU-1,-74.00
9086,20,1882KN-3CK,-69.00
9085,20,2222-6,-65.00
9084,20,2145K-3CK,-40.00
9083,20,539FBK-3,-33.00
9082,20,2119W-3,-30.00
9081,20,1882KN-2CK,-30.00
9080,20,2145-2,-19.00
9068,20,1393BK-78,0.00
9069,20,1852-3,0.00
9073,20,1916F-3,0.00
9071,20,1916F-1,0.00
9072,20,1916F-2,0.00
9075,20,5328-96,0.00
9076,20,5328-96B,0.00
9079,20,5478S,0.00
9077,20,5415RF-40,0.00
9070,20,1852K-2,0.00
9074,20,2147SG-12,0.00
9078,20,5425-40,0.00
9066,20,1890FN-2,10.00
9067,20,PB5477NS/CUSHION,10.00
9064,20,1890N-2,20.00
9065,20,5479-72B,20.00
9063,20,2615DC-30B,22.00
9062,20,1904K-3CK,23.00
9059,20,2146-3,24.00
9060,20,1884KN-2CK,24.00
9058,20,2042T-3,24.00
9057,20,1961K-3CK,24.00
9061,20,1936T-3,24.00
9056,20,2145-3,25.00
9051,20,1856-3,25.00
9055,20,5478-13B,25.00
9054,20,2615DC-04B,25.00
9053,20,1955K-3CK,25.00
9052,20,1856F-3,25.00
9050,20,B2013FFDC-SL,26.00
9049,20,5489-36G,28.00
9046,20,1890FN-3,29.00
9048,20,B1799T-3,29.00
9047,20,1890N-3,29.00
9044,20,2147TW-3,29.00
9040,20,1855-3,29.00
9043,20,2147TBK-3,29.00
9041,20,1908-3,29.00
9045,20,3401W-04G,29.00
9042,20,2147FW-3,29.00
9039,20,1881FPU-1,30.00
9038,20,B1799-SL,30.00
9037,20,1883KN-2EK,30.00
9036,20,2119FW-3,30.00
9035,20,2119BK-3,30.00
9034,20,B45-1,31.00
9033,20,5479-14B,32.00
9032,20,B45-SL,33.00
9030,20,1924-3,34.00
9031,20,1916BK-14,34.00
9029,20,1958K-3CK,36.00
9028,20,B2043-T,37.00
9027,20,4723WT,37.00
9025,20,2145F-2,38.00
9024,20,1890KN-2EK,38.00
9023,20,1890KN-2CK,38.00
9026,20,2146-6,38.00
9020,20,1356FPRW-3,39.00
9017,20,1881FPU-3,39.00
9018,20,3401W-05G,39.00
9019,20,2039FW-3,39.00
9021,20,B45-2,39.00
9022,20,2601-48,39.00
9015,20,1890N-1,40.00
9016,20,4803BLK-A,40.00
9012,20,2524-24,40.00
9010,20,1386TNC-3,40.00
9011,20,B1422-SL,40.00
9013,20,3546S,40.00
9014,20,1890FN-1,40.00
9009,20,1924-6,43.00
9007,20,1924K-3EK,44.00
9008,20,2220-6,44.00
9005,20,4728AK,45.00
9006,20,2220T-1,45.00
9002,20,1708K-3CK,45.00
9003,20,1708K-3EK,45.00
9004,20,1810-3,45.00
9001,20,2456-13,46.00
9000,20,5038-48,47.00
8999,20,B2043-SL,48.00
8998,20,2615DC-05RTB,49.00
8996,20,5438-3,50.00
8995,20,2145F-3,50.00
8994,20,5445BKS,50.00
8997,20,2021TW-1,50.00
8993,20,1714KW-3CK,54.00
8992,20,4949DBR-B,54.00
8987,20,2042-4,55.00
8986,20,1386TNC-2,55.00
8985,20,1349K-3CK,55.00
8989,20,5039-48,55.00
8991,20,2145-1,55.00
8990,20,5285-13,55.00
8988,20,3605-31,55.00
8984,20,5115A,56.00
8983,20,5794T-1-3A,57.00
8982,20,5518-78B,57.00
8981,20,2147T-3,57.00
8979,20,B2013DC-4,59.00
8976,20,1916FBK-3,59.00
8978,20,2528-13,59.00
8980,20,B2053W-4,59.00
8977,20,5797N-3,59.00
8975,20,2615DC-05RT,60.00
8974,20,2601S,60.00
8973,20,2039FW-2,60.00
8972,20,1402K-3EK,60.00
8971,20,1882N-2,60.00
8970,20,2220T-3,60.00
8969,20,1955-6,61.00
8967,20,1928-6,62.00
8968,20,2146-4,62.00
8966,20,1909RF-6,63.00
8965,20,2615DC-04,64.00
8964,20,5478-72B,64.00
8963,20,4950GY-B,64.00
8962,20,5470-13,65.00
8961,20,4087-04,65.00
8959,20,2147W-6,66.00
8958,20,2147BK-6,66.00
8960,20,3438-04,66.00
8957,20,B45-3,66.00
8956,20,1719-3,68.00
8955,20,2220F-3,68.00
8954,20,2220-3,68.00
8948,20,1884KN-3CK,69.00
8952,20,4614-F3,69.00
8945,20,1909RF-3,69.00
8946,20,4966-B,69.00
8947,20,1828-2,69.00
8953,20,B1799-F,69.00
8951,20,4614-F1,69.00
8950,20,3256RF-04,69.00
8949,20,2100-4,69.00
8944,20,3401W-04,70.00
8943,20,1191F5S,71.00
8942,20,2039W-6,72.00
8941,20,5789KN-3EK,72.00
8940,20,1955-3,73.00
8939,20,1719-6,73.00
8938,20,5479-72C,74.00
8937,20,B2013DC-T,74.00
8936,20,1810-2,74.00
8934,20,1828-3,75.00
8935,20,2146-1,75.00
8933,20,5545-112B,76.00
8931,20,2615DC-30,77.00
8930,20,5416,77.00
8932,20,1990-3,77.00
8929,20,2147KSG-3CK,78.00
8928,20,815PU-1,79.00
8927,20,469PU,79.00
8926,20,3585-04,79.00
8925,20,1916FBK-2,79.00
8924,20,1883KN-3EK,79.00
8923,20,5872N-3,79.00
8917,20,1856-1,80.00
8914,20,1890KN-3EK,80.00
8915,20,5400-3,80.00
8916,20,1386TNC-1,80.00
8919,20,1908-1,80.00
8920,20,2039FW-1,80.00
8921,20,5872N-1,80.00
8922,20,B1422-1,80.00
8913,20,1890KN-3CK,80.00
8918,20,1856F-1,80.00
8912,20,1810-4,81.00
8911,20,2438-13,82.00
8910,20,1924K-3CK,83.00
8909,20,1909RF-2,84.00
8907,20,2042F-1,85.00
8906,20,1356FPRW-1,85.00
8905,20,1356FPRW-2,85.00
8904,20,1936T-1,85.00
8908,20,4949DBR-A,85.00
8903,20,1810-1,86.00
8900,20,2147BK-3,87.00
8902,20,2147W-3,87.00
8901,20,2147K-3CK,87.00
8899,20,1928-3,88.00
8898,20,2220-9,89.00
8897,20,2039W-4,89.00
8896,20,5415RF-78B,89.00
8895,20,1811FW-3,89.00
8891,20,2147TW-1,90.00
8890,20,2147TBK-1,90.00
8892,20,3401W-05,90.00
8893,20,5478-13,90.00
8894,20,5797N-1,90.00
8889,20,1708-6,90.00
8888,20,1957K-3EK,93.00
8887,20,1957K-3CK,93.00
8886,20,4694BK-15,95.00
8885,20,B1422-2,95.00
8883,20,1811FW-1,96.00
8884,20,1855-1,96.00
8882,20,G4272,96.00
8876,20,2119W-4,99.00
8880,20,H10829,99.00
8879,20,5415RF-13,99.00
8878,20,4964BK-NT,99.00
8877,20,3436-30,99.00
8881,20,5479-14,99.00
8875,20,1909RFK-2,99.00
8874,20,8202CH-CA,99.00
8867,20,B1799F-2,100.00
8866,20,5400K-3EK,100.00
8868,20,B1422-3,100.00
8869,20,1856-4,100.00
8871,20,1909RF-1,100.00
8872,20,2147FW-1,100.00
8865,20,5400K-3CK,100.00
8873,20,B1799F-1,100.00
8870,20,2546A,100.00
8862,20,5536A,102.00
8864,20,2220F-1,102.00
8863,20,2220-1,102.00
8861,20,5400-6,104.00
8860,20,1714W-6,104.00
8859,20,4950GY-A,105.00
8858,20,5480-14,105.00
8857,20,458B-PU,105.00
8856,20,1349K-2CK,105.00
8855,20,2262W-4,106.00
8854,20,1708K-2,108.00
8851,20,5480-24BH,109.00
8850,20,1907W-4,109.00
8849,20,B2013FFDC-2,109.00
8852,20,5558-04,109.00
8853,20,B2043-9,109.00
8848,20,5517-78B,109.00
8844,20,21590-B,110.00
8843,20,1856-9,110.00
8845,20,3604-31,110.00
8846,20,1916BK-15R,110.00
8847,20,2145F-1,110.00
8842,20,1916BK-15L,110.00
8841,20,2456S,112.00
8840,20,1394-6,113.00
8839,20,3585-30,115.00
8835,20,2147FBK-3,116.00
8838,20,1909RFK-1,116.00
8837,20,5070-13,116.00
8836,20,2147FSG-3,116.00
8832,20,1882N-3,118.00
8833,20,1936-4,118.00
8834,20,2147W-4,118.00
8831,20,2145-5,119.00
8830,20,1908-9,119.00
8829,20,1834-4,119.00
8828,20,1277F1S,119.00
8827,20,5517-78,120.00
8826,20,1855-4,120.00
8825,20,1907KW-3CK,120.00
8824,20,1955K-1,124.00
8823,20,1349K-1CK,125.00
8822,20,5285-64,125.00
8821,20,3427-05,125.00
8820,20,2588S,126.00
8819,20,5545A,128.00
8818,20,1856-5,129.00
8817,20,B1799-RL,129.00
8816,20,1719-2,129.00
8815,20,B2013FFDC-1,130.00
8814,20,1394A,130.00
8813,20,B2013TFDC-SL,130.00
8812,20,1718KGY-3CK,132.00
8811,20,1961-6,133.00
8810,20,2147F-3,134.00
8809,20,1131-24S,134.00
8808,20,1394K-3CK,134.00
8807,20,1852K-1,135.00
8806,20,8202CH-3,135.00
8805,20,1908-5,135.00
8804,20,1719-1,136.00
8802,20,4960DB-NT,139.00
8801,20,2147W-5,139.00
8803,20,5558-01,139.00
8800,20,1402K-2EK,139.00
8795,20,B2043-2,140.00
8799,20,5070S,140.00
8798,20,1890KN-1EK,140.00
8797,20,1890KN-1CK,140.00
8796,20,1883KN-1EK,140.00
8794,20,1191F3S,142.00
8793,20,5789KN-1EK,143.00
8792,20,1924-1,145.00
8791,20,9739-4,145.00
8790,20,2042-5,145.00
8789,20,1916BK-15M,145.00
8788,20,2147KSG-1,146.00
8787,20,1884KN-1CK,146.00
8786,20,2456-64,147.00
8785,20,2119FW-1,149.00
8784,20,5553-05,149.00
8783,20,1928K-1,150.00
8782,20,3219-05,150.00
8781,20,1719-4,151.00
8780,20,1958A,153.00
8779,20,1990-6,154.00
8778,20,4727PU,155.00
8775,20,2220-4,156.00
8777,20,5430S,156.00
8776,20,2538-13,156.00
8774,20,3216B-31,159.00
8773,20,1808-112B,159.00
8772,20,5438K-1,160.00
8770,20,1714W-3,162.00
8771,20,1904F-3,162.00
8769,20,5079BK-36,165.00
8768,20,3299-05,165.00
8767,20,5428-45RDB,168.00
8766,20,B2043-1,170.00
8765,20,5489-36,170.00
8764,20,5518-78,170.00
8763,20,5466-30,170.00
8762,20,2146-5,170.00
8761,20,2147TSG-3,175.00
8760,20,1961K-1,175.00
8759,20,1990-2,176.00
8757,20,710-72B,177.00
8758,20,B2043-4,177.00
8753,20,5415RFS,180.00
8756,20,5415RF-78,180.00
8754,20,5547-13,180.00
8755,20,4966-A,180.00
8752,20,2546-96,183.00
8751,20,1708-3,184.00
8750,20,3427-04,184.00
8749,20,1806-4,186.00
8748,20,5536S,187.00
8746,20,1708-2,188.00
8747,20,1393W-24,188.00
8744,20,2039W-5,189.00
8743,20,5438K-2,189.00
8745,20,8203GY-3,189.00
8742,20,1916FBK-1,190.00
8740,20,1393W-78,193.00
8741,20,1961-3,193.00
8738,20,2159-3,195.00
8739,20,1356BK-5,195.00
8736,20,2145-4,196.00
8737,20,3256RF-02,196.00
8734,20,1928-4,198.00
